Comment,Sentiment
"These people just don't get it, if you don't want to get shot don't act like a thug then threaten a police officer, just effin ridiculous.  Just an excuse to act like assholes...

Oh and good job destroying your own city.",0.1433333333333333
Somebody pick up a gun and kill a cop already LA style ,0.0
"police dont try to shoot for legs, arms or other body parts to immobilize someone. every time an officer has to fire their weapon it's because they are using deadly force. they're trained to aim at centre mass, not for other parts of the body.",-0.15
"im so sick of seeing racist comment. That a shame we still have rascim in 2015 ,,grow the fuck up people",-0.5571428571428572
THE ONLY JUSTICE WE WILL GET IS IN THE STREET. AN EYE FOR AN EYE. YOU KILL US WE KILL YOU,0.0
i like how blacks can be all racist against white ppl without consequences ... keep it up nice new world we live in keep it up,0.21818181818181817
"I find it insane that black people always play the racist card over every single little issue between a coincidental white-black situation, when in most cases race has nothing to do with it.

Also, they say they want justice. . than why go around destroying private property and looting shops, how in their right mind would ask for justice and rob and destroy peoples lively hood at the same time.

It's as though these black communities think it is perfectly acceptable for a black person to kill a white cop but when the cop follows procedures and defends him self from a potential fatal attack they get angry . . yeah the black guy might not have had a firearm but could easily have had a knife or something. . why do they value other black people more than a white law enforcement officer. . life is equal and as such they should understand that the officer defended him self from an attack. . and yes it was an attack.    ",-0.01047402597402597
"Black lives matter 
White lives matter 
All lives matter",-0.08333333333333333
Cuumm dowww heeeeerrrr lol it's come down here. ,0.32222222222222224
don't get why the cops are armed for civil war ... machine guns against unarmed  civilians throwing bricks... fuck the united states. the people of america must free themselves from oppression !! ,0.11249999999999999
"I see all these signs, ""black lives matter!"", ""no parent should have to bury their child!"",""justice!"". I bet you they'd know the last three black person shot by a white cop, but if you ask them to name one person in the last hundred who was killed by another black person, not a damn clue. where are the marches and protests over that? you are far more likely to murdered by another black person who isn't a cop. that is a fact. fuck you sharpton. you are no cornell west.",-0.06879340277777778
cops = pigs,0.0
"I saw an article about many more cases that went pretty much the same as this one, but why is this particular one making such a big scene.",0.20208333333333334
Why is the cop Mooing at people in the beginning?,0.0
"man, its all good that they fighting back just hope the minorities dont get rained on by these national guards. look at all those wepons. acting like its a war",0.2333333333333333
"Only 1 out of 11,000 cases presented to a grand jury doesn't return an indictment. Apparently, the militarized police state gunning down an unarmed teen is that 1 time. Unevolved racists used to hide behind white hoods, now they hide behind computer screens & police badges. ",-0.050694444444444445
Darren Wilson should have HAD to stand trial and PROVE he acted in self defense to a Jury in an OPEN Court of LAW just as George Zimmerman HAD to and did and Michael Dunn HAD to and couldn't.   A grand jury that operates in 'secret' cannot be trusted just as no government can be trusted that operates in secret.  ,-0.07500000000000001
It's all because he's black.,-0.16666666666666666
They can't help it but these motherfuckers are primitive compared to white people.  They get frustrated when they live around white people because they can't compete.  Blacks in Africa are much more self-assured because they don't get reminded every day that they can't compete.  Multiculturalism is not good for anybody.  All these people throwing fits are living off tax dollars STOLEN from white people.,-0.05909090909090908
Shoot all looters on sight......,0.0
How can I be a Vice News Dispatch?,0.0
"another bulllsship vice documentary that doesnt focus on any facts, just idiots with no jobs who are venting their own racist paranoia",-0.0666666666666667
10:11 what fucking evidence of by evidence you mean the fact that he was a suspect in an armed robbery and the autopsy reports that's evidence that shows the cop is innocent God damn ,-0.13749999999999998
I feel they are thirsty for violence rather then knowledge.,0.0
"Us police logic, ""Shit its a brick, Shoot them all, Quick call the army nuke them all!""",0.10833333333333331
"man, it's stuff like this that really make me reconsider how the world would be if Hitler were alive? ",0.15000000000000002
"what burns more, tear gas or O.C pepper spray ?",0.5
So I guess he gets away with it since he had a label or title of police but if he had a title or label of low life or thug or addict I guess he's behind bars then smh,-0.2
ignorant,0.0
08:10 dat mask tho....,0.0
Lol stupid mooslims,5.551115123125783e-17
"Facts 
Michael Brown is 18. A legal adult 

He was robbing a store at the time. 

He assaulted someone in the store and assaulted a cop 

If you assault a cop, you are mostly likely go to get shot. 

How is this racist?? ",0.10000000000000002
